osm_id,lon,lat,building_tag,name,용도분류,판정단계,판정근거
w1171251625,126.980752,37.556324,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251626,126.981067,37.556331,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251627,126.980087,37.556168,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251628,126.979820,37.556131,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251629,126.979825,37.556383,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251630,126.980327,37.556428,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251631,126.979802,37.556457,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251632,126.980307,37.556618,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251633,126.980130,37.556623,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251634,126.980365,37.556469,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251635,126.980017,37.556605,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251636,126.980131,37.556523,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251637,126.980104,37.556309,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251638,126.979845,37.556612,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251639,126.979715,37.556551,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251640,126.980574,37.556017,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251641,126.979657,37.556150,yes,,상업·업무,L4,내부 POI 1개: 1992 남산 돈까스
w1171251642,126.979394,37.556261,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251643,126.979546,37.556449,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251645,126.979440,37.556397,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251646,126.979652,37.556309,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251647,126.979537,37.556300,yes,,미분류,-,OSM 내 용도 근거 없음
w1171251648,126.979552,37.556220,yes,,미분류,-,OSM 내 용도 근거 없음
w1174260809,126.990236,37.567707,yes,,미분류,-,OSM 내 용도 근거 없음
w1174260810,126.990595,37.567040,yes,,공공·교육,L5,"인접 POI 스냅 2개: 서울사우나 (9m), 한국바젤요들클럽 (0m)"
w1174261976,126.989414,37.567062,yes,,상업·업무,L4,내부 POI 1개: 이화수 전통육개장
w1174267268,126.981753,37.569927,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612626,126.988975,37.570985,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612627,126.989197,37.570811,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612628,126.989231,37.570884,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612629,126.989195,37.570986,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612630,126.989170,37.571075,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612631,126.989010,37.571243,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612632,126.988885,37.571559,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612633,126.989047,37.571560,yes,,상업·업무,L5,인접 POI 스냅 1개: amenity=pub (8m)
w1175612634,126.989004,37.571648,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612635,126.988792,37.571663,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612636,126.988749,37.571752,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612637,126.988940,37.571778,yes,,상업·업무,L4,내부 POI 1개: 먹고갈래지고갈래
w1175612638,126.988714,37.571819,yes,,미분류,-,OSM 내 용도 근거 없음
w1175612639,126.988841,37.571933,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518705,126.990648,37.574922,yes,,종교·문화,L4,내부 POI 1개: 떡 박물관
w1176518706,126.990643,37.574750,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518707,126.990727,37.574762,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518708,126.990697,37.574682,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518709,126.990735,37.574571,yes,,상업·업무,L5,"인접 POI 스냅 3개: amenity=cafe (8m), Tableware Lab (5m), Cafe El Camino (8m)"
w1176518710,126.991315,37.574766,yes,,상업·업무,L4,내부 POI 1개: 풍기
w1176518711,126.991181,37.575038,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518712,126.991279,37.575079,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518713,126.991226,37.574979,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518714,126.991468,37.573447,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518715,126.991557,37.573233,yes,,상업·업무,L4,내부 POI 1개: shop=supermarket
w1176518716,126.991605,37.572991,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518717,126.991675,37.572798,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518718,126.990503,37.573792,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518719,126.990556,37.573731,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518720,126.990645,37.573836,yes,,상업·업무,L4,내부 POI 1개: 고래
w1176518721,126.990611,37.573799,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518722,126.990602,37.573662,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518723,126.990721,37.573731,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518724,126.990745,37.573665,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518725,126.990837,37.573720,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518726,126.991014,37.573591,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518727,126.991484,37.574105,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518728,126.991462,37.574167,yes,,미분류,-,OSM 내 용도 근거 없음
w1176518729,126.991513,37.574025,yes,,상업·업무,L4,내부 POI 1개: 잘빠진메밀 익선점
w1176518730,126.991553,37.573908,yes,,상업·업무,L4,내부 POI 1개: shop=jewelry
w1176526957,127.012712,37.572409,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526958,127.012666,37.572362,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526959,127.012772,37.572522,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526960,127.008641,37.571464,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526961,127.008436,37.571658,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526962,127.008559,37.571623,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526963,127.008554,37.571565,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526964,127.008554,37.571515,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526967,127.008099,37.571893,yes,,상업·업무,L4,내부 POI 1개: 이디야커피
w1176526968,127.007827,37.571730,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526969,127.007926,37.571694,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526970,127.007988,37.571464,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526971,127.008191,37.571435,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526972,127.008238,37.571351,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526973,127.008174,37.571352,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526974,127.008390,37.571526,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526975,127.008207,37.571532,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526976,127.008049,37.571554,yes,,상업·업무,L4,내부 POI 1개: HAH Guesthouse
w1176526977,127.008134,37.571732,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526978,127.008084,37.571643,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526980,127.007757,37.572292,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526981,127.007531,37.572201,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526982,127.007521,37.572362,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526983,127.007400,37.572384,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526984,127.007621,37.571451,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526985,127.007753,37.571619,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526986,127.007733,37.571520,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526987,127.007630,37.571603,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526988,127.007527,37.571354,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526989,127.007596,37.571347,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526990,127.007697,37.571369,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526991,127.006849,37.571366,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526992,127.006962,37.571356,yes,,상업·업무,L4,내부 POI 1개: 종로밝은약국
w1176526993,127.007018,37.571480,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526994,127.006854,37.571452,yes,,상업·업무,L4,내부 POI 1개: 종로세란약국
w1176526995,127.006836,37.571583,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526996,127.006828,37.571707,yes,,상업·업무,L4,내부 POI 1개: CAFE POCO
w1176526997,127.006848,37.571794,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526998,127.006944,37.571640,yes,,미분류,-,OSM 내 용도 근거 없음
w1176526999,127.007055,37.571625,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527000,127.007120,37.571363,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527001,127.007205,37.571394,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527002,127.007330,37.571418,yes,,상업·업무,L5,인접 POI 스냅 1개: tourism=hotel (2m)
w1176527003,127.007303,37.571335,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527004,127.007406,37.571350,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527005,127.007230,37.571569,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527006,127.007331,37.571563,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527007,127.007389,37.571614,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527008,127.007484,37.571592,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527009,127.007420,37.571507,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527010,127.007500,37.571485,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527011,127.007302,37.571686,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527012,127.007497,37.571721,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527013,127.007631,37.571717,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527014,127.007543,37.571808,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527015,127.007666,37.571901,yes,,상업·업무,L4,내부 POI 1개: amenity=restaurant
w1176527016,127.007703,37.572029,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527017,127.007368,37.571782,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527018,127.007142,37.571604,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527019,127.007197,37.571651,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527020,127.007219,37.571719,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527021,127.007100,37.571699,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527022,127.006991,37.571731,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527023,127.006920,37.571866,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527024,127.007040,37.571800,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527025,127.007197,37.571832,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527026,127.007278,37.571798,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527027,127.007382,37.571904,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527028,127.007072,37.572020,yes,,상업·업무,L5,인접 POI 스냅 1개: 세화호텔 (3m)
w1176527029,127.007258,37.571974,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527030,127.007278,37.572058,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527031,127.007218,37.571918,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527032,127.007391,37.572025,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527033,127.007120,37.572194,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527034,127.007222,37.572161,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527035,127.007334,37.572134,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527036,127.007236,37.572312,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527037,127.007499,37.571971,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527038,127.007531,37.572061,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527039,127.007419,37.572103,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527911,127.006798,37.571989,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527912,127.006781,37.572212,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527913,127.006874,37.572334,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527914,127.006959,37.572363,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527915,127.007045,37.572359,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527916,127.007002,37.572291,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527917,127.007665,37.572516,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527918,127.007474,37.572569,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527919,127.007530,37.572599,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527920,127.007414,37.572709,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527921,127.007310,37.572584,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527922,127.007436,37.572808,yes,,미분류,-,OSM 내 용도 근거 없음
w1176527923,127.007112,37.572928,yes,,상업·업무,L5,"인접 POI 스냅 2개: Apple Store (6m), 별헤어 (9m)"
w1176527924,127.007230,37.572830,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532835,127.013055,37.572472,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532836,127.012928,37.572458,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532837,127.012888,37.572597,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532838,127.012843,37.572409,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532839,127.013089,37.572581,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532840,127.013091,37.572679,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532841,127.013133,37.572746,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532846,127.013124,37.573070,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532879,127.013190,37.573694,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532880,127.012995,37.573338,church,초원교회,종교·문화,L1,building=church
w1176532882,127.013061,37.572912,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532883,127.012960,37.572870,yes,,미분류,-,OSM 내 용도 근거 없음
w1176532884,127.012967,37.573000,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537741,127.012489,37.572580,yes,,상업·업무,L4,내부 POI 1개: amenity=restaurant
w1176537742,127.012404,37.572692,yes,,상업·업무,L4,내부 POI 1개: 미헤어아트
w1176537743,127.012513,37.572756,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537744,127.012346,37.572808,yes,,상업·업무,L4,내부 POI 1개: 베트남대박미용실
w1176537745,127.012479,37.572853,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537746,127.012424,37.572905,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537747,127.012378,37.572956,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537748,127.012316,37.573003,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537749,127.012252,37.572906,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537750,127.012206,37.573005,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537751,127.012269,37.573083,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537752,127.012188,37.573148,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537753,127.012157,37.573236,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537754,127.012139,37.573306,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537755,127.012273,37.573332,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537756,127.012313,37.573210,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537757,127.012483,37.573277,yes,,미분류,-,OSM 내 용도 근거 없음
w1176537758,127.012636,37.573326,yes,,미분류,-,OSM 내 용도 근거 없음
